date_cases,college,cases,Party,State,Masks Required?,Initial Mask Requirement Date
2020-10-22,Bay College,10.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Bay Mills Community College,1.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Calvin University,54.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Central Michigan University,337.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Cleary University,2.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Concordia University Ann Arbor,4.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Cornerstone University,2.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Davenport University,7.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Eastern Michigan University,151.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Ferris State University,259.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Finlandia University,26.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Grand Rapids Community College,44.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Grand Valley State University,1029.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Henry Ford College,6.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Hillsdale College,,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Hope College,54.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Jackson College,1.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Kalamazoo College,22.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Kettering University,4.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Kuyper College,6.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Lake Michigan College,3.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Lake Superior State University,11.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Lawrence Technological University,24.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Madonna University,14.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Michigan State University,1514.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Michigan Technological University,201.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Mott Community College,3.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Northern Michigan University,78.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Northwestern Michigan College,5.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Northwood University,76.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Oakland University,75.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Olivet College,60.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Saginaw Valley State University,107.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Schoolcraft College,13.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Siena Heights University,17.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Spring Arbor University,18.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,University of Detroit Mercy,52.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,University of Michigan,628.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,University of Michigan-Dearborn,8.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,University of Michigan-Flint,7.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Washtenaw Community College,2.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Wayne State University,97.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Western Michigan University,733.0,Democratic,Michigan,Entire State,4/26/2020
2020-10-22,Alexandria Technical & Community College,15.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Anoka Technical College,7.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Anoka-Ramsey Community College,29.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Augsburg University,36.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Bemidji State University,114.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Bethany Lutheran College,12.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Bethel University,71.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Carleton College,15.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Central Lakes College-Brainerd,14.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Central Lakes College-Staples,3.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Century College,28.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,College of Saint Benedict,,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Concordia College at Moorhead,161.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,"Concordia University, St. Paul",20.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Crown College,7.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Dakota County Technical College,5.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Fond du Lac Tribal and Community College,2.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Gustavus Adolphus College,28.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Hamline University,25.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Hennepin Technical College,18.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Hibbing Community College,9.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Inver Hills Community College,4.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Itasca Community College,5.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Lake Superior College,36.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Macalester College,10.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Martin Luther College,18.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Mesabi Range College,6.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Mesabi Range College,,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Metropolitan State University,36.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Minneapolis Community and Technical College,25.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Minnesota State College Southeast,14.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Minnesota State Community and Technical College,66.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Minnesota State University Moorhead,143.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,"Minnesota State University, Mankato",129.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Minnesota West Community and Technical College,19.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Normandale Community College,18.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,North Central University,,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,North Hennepin Community College,16.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Northland Community and Technical College,28.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Northwest Technical College,7.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Pine Technical & Community College,5.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Ridgewater College,17.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Riverland Community College,20.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Rochester Community and Technical College,55.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Saint John's University,,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Saint Mary's University of Minnesota,32.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,South Central College,4.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Southwest Minnesota State University,77.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,St. Catherine University,52.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,St. Cloud State University,116.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,St. Cloud Technical and Community College,14.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,St. Olaf College,41.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,St. Paul College,14.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,The College of Saint Scholastica,,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,University of Minnesota Crookston,2.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,University of Minnesota Duluth,190.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,University of Minnesota Morris,8.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,University of Minnesota Rochester,5.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,University of Minnesota Twin Cities,356.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,"University of Northwestern, St. Paul",18.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,University of St. Thomas,249.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Vermilion Community College,0.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Winona State University,464.0,Democratic,Minnesota,Entire State,7/25/2020
2020-10-22,Alcorn State University,105.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Belhaven University,20.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Delta State University,133.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Jackson State University,17.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Millsaps College,43.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Mississippi College,35.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Mississippi Delta Community College,45.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Mississippi State University,582.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Mississippi University for Women,34.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Mississippi Valley State University,53.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Northeast Mississippi Community College,47.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Rust College,1.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,University of Mississippi,743.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,University of Mississippi Medical Center,498.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,University of Southern Mississippi,301.0,Republican,Mississippi,Parts of State,8/4/2020
2020-10-22,Central Methodist University,243.0,Republican,Missouri,Parts of State,
2020-10-22,College of the Ozarks,2.0,Republican,Missouri,Parts of State,
2020-10-22,Crowder College,74.0,Republican,Missouri,Parts of State,
2020-10-22,Drury University,88.0,Republican,Missouri,Parts of State,
2020-10-22,Evangel University,131.0,Republican,Missouri,Parts of State,
2020-10-22,Fontbonne University,12.0,Republican,Missouri,Parts of State,
2020-10-22,Graceland University at Independence,3.0,Republican,Missouri,Parts of State,
2020-10-22,Harris-Stowe State University,26.0,Republican,Missouri,Parts of State,
2020-10-22,Kansas City Art Institute,5.0,Republican,Missouri,Parts of State,
2020-10-22,Lincoln University of Missouri,10.0,Republican,Missouri,Parts of State,
2020-10-22,Lindenwood University,137.0,Republican,Missouri,Parts of State,
2020-10-22,Maryville University Saint Louis,94.0,Republican,Missouri,Parts of State,
2020-10-22,Missouri Baptist University,64.0,Republican,Missouri,Parts of State,
2020-10-22,Missouri Southern State University,197.0,Republican,Missouri,Parts of State,
2020-10-22,Missouri State University,1257.0,Republican,Missouri,Parts of State,
2020-10-22,Missouri University of Science and Technology,151.0,Republican,Missouri,Parts of State,
2020-10-22,Missouri Western State University,24.0,Republican,Missouri,Parts of State,
2020-10-22,Northwest Missouri State University,464.0,Republican,Missouri,Parts of State,
2020-10-22,Ozarks Technical Community College,327.0,Republican,Missouri,Parts of State,
2020-10-22,Rockhurst University,30.0,Republican,Missouri,Parts of State,
2020-10-22,Saint Louis University,190.0,Republican,Missouri,Parts of State,
2020-10-22,Southeast Missouri State University,342.0,Republican,Missouri,Parts of State,
2020-10-22,Southwest Baptist University,134.0,Republican,Missouri,Parts of State,
2020-10-22,St. Louis College of Pharmacy,20.0,Republican,Missouri,Parts of State,
2020-10-22,St. Louis Community College,32.0,Republican,Missouri,Parts of State,
2020-10-22,State Fair Community College,111.0,Republican,Missouri,Parts of State,
2020-10-22,Stephens College,20.0,Republican,Missouri,Parts of State,
2020-10-22,Truman State University,126.0,Republican,Missouri,Parts of State,
2020-10-22,University of Central Missouri,572.0,Republican,Missouri,Parts of State,
2020-10-22,University of Missouri,1936.0,Republican,Missouri,Parts of State,
2020-10-22,University of Missouri-Kansas City,179.0,Republican,Missouri,Parts of State,
2020-10-22,University of Missouri-St. Louis,117.0,Republican,Missouri,Parts of State,
2020-10-22,Washington University in St. Louis,94.0,Republican,Missouri,Parts of State,
2020-10-22,Webster University,11.0,Republican,Missouri,Parts of State,
2020-10-22,Westminster College,68.0,Republican,Missouri,Parts of State,
2020-10-22,William Jewell College,23.0,Republican,Missouri,Parts of State,
2020-10-22,William Woods University,34.0,Republican,Missouri,Parts of State,
2020-10-22,Carroll College,8.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Flathead Valley Community College,1.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Great Falls College Montana State University,1.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Helena College,2.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Montana State University,282.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Montana State University Billings,32.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Montana State University Northern,6.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Montana Technological University,76.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Rocky Mountain College,5.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Salish Kootenai College,,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Stone Child College,,Democratic,Montana,Entire State,7/15/2020
2020-10-22,University of Montana,241.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,University of Montana Western,30.0,Democratic,Montana,Entire State,7/15/2020
2020-10-22,Chadron State College,64.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,"Concordia University, Nebraska",70.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,Creighton University,365.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,Doane University,108.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,Hastings College,33.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,Midland University,113.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,Nebraska Wesleyan University,188.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,Peru State College,88.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,University of Nebraska Medical Center,16.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,University of Nebraska at Kearney,181.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,University of Nebraska at Omaha,208.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,University of Nebraska-Lincoln,1008.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,Wayne State College,158.0,Republican,Nebraska,Entire State (Employees Only),
2020-10-22,College of Southern Nevada,83.0,Democratic,Nevada,Entire State,6/25/2020
2020-10-22,Great Basin College,3.0,Democratic,Nevada,Entire State,6/25/2020
2020-10-22,Nevada State College,15.0,Democratic,Nevada,Entire State,6/25/2020
2020-10-22,Truckee Meadows Community College,23.0,Democratic,Nevada,Entire State,6/25/2020
2020-10-22,"University of Nevada, Las Vegas",240.0,Democratic,Nevada,Entire State,6/25/2020
2020-10-22,"University of Nevada, Reno",727.0,Democratic,Nevada,Entire State,6/25/2020
2020-10-22,Western Nevada College,7.0,Democratic,Nevada,Entire State,6/25/2020
2020-10-22,Colby-Sawyer College,3.0,Republican,New Hampshire,Parts of State,
2020-10-22,Dartmouth College,21.0,Republican,New Hampshire,Parts of State,
2020-10-22,Franklin Pierce University,19.0,Republican,New Hampshire,Parts of State,
2020-10-22,Granite State College,0.0,Republican,New Hampshire,Parts of State,
2020-10-22,Great Bay Community College,1.0,Republican,New Hampshire,Parts of State,
2020-10-22,Keene State College,8.0,Republican,New Hampshire,Parts of State,
2020-10-22,Lakes Region Community College,1.0,Republican,New Hampshire,Parts of State,
2020-10-22,NHTI-Concord's Community College,1.0,Republican,New Hampshire,Parts of State,
2020-10-22,Nashua Community College,2.0,Republican,New Hampshire,Parts of State,
2020-10-22,New England College,17.0,Republican,New Hampshire,Parts of State,
2020-10-22,Plymouth State University,18.0,Republican,New Hampshire,Parts of State,
2020-10-22,Rivier University,3.0,Republican,New Hampshire,Parts of State,
2020-10-22,Saint Anselm College,23.0,Republican,New Hampshire,Parts of State,
2020-10-22,Southern New Hampshire University,0.0,Republican,New Hampshire,Parts of State,
2020-10-22,University of New Hampshire,222.0,Republican,New Hampshire,Parts of State,
2020-10-22,Bloomfield College,5.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Caldwell University,1.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Centenary University,1.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,College of Saint Elizabeth,0.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Drew University,1.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Fairleigh Dickinson University,2.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Fairleigh Dickinson University Florham,5.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Felician University,1.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Georgian Court University,8.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Kean University,12.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Monmouth University,347.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Montclair State University,49.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,New Jersey City University,1.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,New Jersey Institute of Technology,13.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Princeton University,75.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Ramapo College of New Jersey,18.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Rider University,16.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Rowan University,611.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Rutgers University,364.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Saint Peter's University,5.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Seton Hall University,17.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Stevens Institute of Technology,18.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Stockton University,119.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,The College of New Jersey,3.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Thomas Edison State University,,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,William Paterson University,15.0,Democratic,New Jersey,Entire State,4/10/2020
2020-10-22,Eastern New Mexico University,24.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,Institute of American Indian Arts,0.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,Navajo Technical University,1.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,New Mexico Highlands University,7.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,New Mexico Institute of Mining and Technology,3.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,New Mexico Military Institute,6.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,New Mexico State University,169.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,Northern New Mexico College,0.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,San Juan College,7.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,Santa Fe Community College,4.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,University of New Mexico,128.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,Western New Mexico University,13.0,Democratic,New Mexico,Entire State,5/15/2020
2020-10-22,Adelphi University,28.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Adirondack Community College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Albany College of Pharmacy and Health Sciences,1.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Albany Medical College,1.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Alfred University,12.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Bard College,1.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Barnard College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Bryant & Stratton College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Baruch College,32.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Borough of Manhattan Community College,24.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Bronx Community College,11.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Brooklyn College,23.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY City College of New York,24.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY College of Staten Island,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Guttman Community College,1.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Hostos Community College,1.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Hunter College,60.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY John Jay College of Criminal Justice,6.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Kingsborough Community College,7.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY LaGuardia Community College,37.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Lehman College,8.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Medgar Evers College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY New York City College of Technology,10.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Queens College,20.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY Queensborough Community College,6.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY School of Law,0.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,CUNY York College,35.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Canisius College,36.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Cazenovia College,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Clarkson University,8.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Clinton Community College,1.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Colgate University,50.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,College of Mount Saint Vincent,6.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Columbia University,25.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Columbia-Greene Community College,0.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Concordia College New York,9.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Cornell University,166.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,D'Youville College,18.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Daemen College,10.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Dominican College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Dutchess Community College,8.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Elmira College,167.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Erie Community College,18.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Farmingdale State College,41.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Fashion Institute of Technology,14.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Finger Lakes Community College,9.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Fordham University,39.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Fulton-Montgomery Community College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Genesee Community College,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Hamilton College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Hartwick College,21.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Herkimer County Community College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Hilbert College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Hobart William Smith Colleges,39.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Hofstra University,117.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Houghton College,1.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Hudson Valley Community College,22.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Iona College,94.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Ithaca College,25.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Jamestown Community College,13.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Keuka College,56.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Le Moyne College,17.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Long Island University,53.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Manhattan College,31.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Manhattanville College,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Marist College,75.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Marymount Manhattan College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Medaille College,41.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Mercy College,29.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Mohawk Valley Community College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Molloy College,19.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Monroe College,13.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Monroe Community College,41.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Mount Saint Mary College,9.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Nassau Community College,37.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Nazareth College,41.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,New York Chiropractic College,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,New York Institute of Technology,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,New York Medical College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,New York University,408.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Niagara County Community College,16.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Niagara University,26.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Nyack College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Onondaga Community College,17.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Orange County Community College,10.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Pace University,74.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Pratt Institute,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Rensselaer Polytechnic Institute,7.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Roberts Wesleyan College,7.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Rochester Institute of Technology,22.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Rockland Community College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Russell Sage College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Albany,180.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Alfred State College of Technology,28.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Binghamton,224.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Brockport,25.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Broome Community College,21.0,Democratic,New York,Entire State,4/15/2020
